time,scheduling_class,collection_type,priority,mem_req,cpu_req,mem_avg,cpu_avg,mem_max,cpu_max
1872386146280,2,0,0,2.3174285888671875E-4,0.0015316009521484375,9.250640869140625E-5,2.2029876708984375E-4,1.02996826171875E-4,6.465911865234375E-4
2195962147789,0,0,0,0.003582000732421875,0.0081024169921875,0.001079559326171875,0.00678253173828125,0.001705169677734375,0.04559326171875
2512598270820,1,0,103,0.00521087646484375,0.0066070556640625,0.00109100341796875,8.907318115234375E-4,0.00110626220703125,0.00299072265625
229815979286,0,0,103,0.0032196044921875,0.03326416015625,0.00357818603515625,0.04876708984375,0.003688812255859375,0.05963134765625
0,3,0,103,0.00461578369140625,0.007843017578125,6.723403930664062E-4,7.915496826171875E-5,6.742477416992188E-4,5.235671997070312E-4
1493560842799,2,0,0,2.0885467529296875E-4,0.002239227294921875,8.58306884765625E-6,0,8.58306884765625E-6,0
1073143411753,3,1,200,0.0134124755859375,0.072998046875,0.03070068359375,0.035888671875,,
782393689100,1,0,103,0.004241943359375,0.0230712890625,0.00261688232421875,0.0250244140625,0.00261688232421875,0.04901123046875
1467013086098,1,0,200,0.00521087646484375,0.013214111328125,0.003032684326171875,0.0040130615234375,0.00347137451171875,0.0250244140625
1109580819002,0,0,0,0.00262451171875,0.00566864013671875,0,0,0,0
451250967153,0,1,116,0.00362396240234375,0.01629638671875,0.002521514892578125,0.0203857421875,0.002529144287109375,0.04345703125
445414818816,0,1,116,0.00362396240234375,0.01629638671875,0.002521514892578125,0.0203857421875,0.002529144287109375,0.04345703125
150629315177,0,0,103,0.00547027587890625,0.0455322265625,0.00244140625,0.04656982421875,0.002696990966796875,0.08203125
2198051247220,0,0,103,0.04559326171875,0.04095458984375,0.0111846923828125,0.03985595703125,0.011260986328125,0.1474609375
2428245353226,0,0,0,0.002605438232421875,0.016204833984375,0.0014896392822265625,0.018402099609375,0.001491546630859375,0.0252685546875
195723086449,2,0,360,0.0013027191162109375,0.021728515625,0.01922607421875,0.031982421875,0.0206298828125,0.0692138671875
1845858776880,0,0,103,0.002407073974609375,0.009368896484375,0.0013256072998046875,0.00731658935546875,0.0019054412841796875,0.017181396484375
1457387319015,0,0,105,0.00368499755859375,0.00662994384765625,0.0015354156494140625,2.0599365234375E-4,0.001605987548828125,0.001384735107421875
0,0,0,0,0.00262451171875,0.00566864013671875,0.0010738372802734375,0.00463104248046875,0.001316070556640625,0.0107421875
2018989652884,2,0,0,2.2602081298828125E-4,0.002468109130859375,1.52587890625E-4,0.0017452239990234375,1.8310546875E-4,0.00485992431640625
72625544251,3,0,0,2.5463104248046875E-4,0.04052734375,1.6498565673828125E-4,0.0119781494140625,1.8215179443359375E-4,0.014434814453125
2578589503499,1,0,103,0.00521087646484375,0.0066070556640625,0.0016651153564453125,8.563995361328125E-4,0.0017490386962890625,0.008331298828125
2597163976668,0,0,0,0.0022125244140625,0.0097198486328125,3.35693359375E-4,0,3.35693359375E-4,0
999058484245,0,0,0,0.002475738525390625,0.0081024169921875,0.0018100738525390625,0.00525665283203125,0.002475738525390625,0.0088653564453125
478261621604,2,0,200,3.3664703369140625E-4,0.0018482208251953125,2.6988983154296875E-4,6.971359252929688E-4,2.8228759765625E-4,0.001926422119140625
1081730467074,2,0,103,0.0046539306640625,0.009490966796875,7.43865966796875E-5,0,7.62939453125E-5,0.0010013580322265625
0,3,0,200,0.0106201171875,0.09716796875,0.00452423095703125,0.019622802734375,0.004608154296875,0.027191162109375
28630083120,2,0,360,0.0013027191162109375,0.003139495849609375,0.00487518310546875,0.00530242919921875,0.009979248046875,0.039306640625
939108479849,1,0,103,0.001140594482421875,0.0081024169921875,6.055831909179688E-4,2.2220611572265625E-4,6.074905395507812E-4,0.00244903564453125
1612483219498,0,0,103,0.019561767578125,0.016632080078125,0.0106201171875,0.0140533447265625,0.0107421875,0.1103515625
1626618041819,1,0,200,0.00521087646484375,0.013214111328125,0.003032684326171875,0.0040130615234375,0.00347137451171875,0.0250244140625
1889937685963,0,0,103,0.011383056640625,0.017608642578125,0.0011386871337890625,9.0789794921875E-4,0.0011425018310546875,0.00200653076171875
0,3,1,200,0.020721435546875,0.122802734375,0.0046539306640625,0.00588226318359375,,
2019226272485,0,0,0,0.003612518310546875,0.0081024169921875,6.52313232421875E-4,8.802413940429688E-4,6.532669067382812E-4,0.0061798095703125
1064128168785,0,0,107,0.002086639404296875,0.002552032470703125,0.001468658447265625,0.00435638427734375,0.001468658447265625,0.004669189453125
714486421978,0,0,107,0.003253936767578125,5.283355712890625E-4,0.001399993896484375,1.7547607421875E-4,0.001399993896484375,2.6798248291015625E-4
293144116435,3,1,200,5.674362182617188E-4,2.2029876708984375E-4,5.102157592773438E-4,9.059906005859375E-5,5.121231079101562E-4,7.677078247070312E-4
0,3,0,450,0.015380859375,0,0.0013217926025390625,0.0267333984375,0.0013370513916015625,0.05615234375
2304605841813,0,0,0,0.00262451171875,0.00566864013671875,0.0023956298828125,0.0064544677734375,0.00275421142578125,0.0152130126953125
1118513868216,2,0,360,0.0013027191162109375,0.0111541748046875,0.00528717041015625,6.113052368164062E-4,0.0052947998046875,0.001392364501953125
723622816016,1,0,103,0.0104217529296875,0.04119873046875,6.580352783203125E-5,0.001049041748046875,6.961822509765625E-5,0.013275146484375
241936356114,1,0,105,0.154052734375,0.011932373046875,1.9073486328125E-5,3.814697265625E-6,2.09808349609375E-5,0.001972198486328125
2459856646739,1,0,117,0.0015621185302734375,0.00566864013671875,0.0014553070068359375,0.0091400146484375,0.001567840576171875,0.0235595703125
1999051975578,0,0,0,0.003612518310546875,0.0081024169921875,6.961822509765625E-4,1.5163421630859375E-4,6.98089599609375E-4,9.65118408203125E-4
229334118984,0,0,103,0.004119873046875,0.03326416015625,0.00357818603515625,0.04876708984375,0.003688812255859375,0.05963134765625
439653940258,1,0,117,0.0015621185302734375,0.00566864013671875,0.001316070556640625,0.0042572021484375,0.0016536712646484375,0.012481689453125
522279356607,2,1,101,0.01116943359375,0.011566162109375,0.0074310302734375,0.012451171875,0.01043701171875,0.09619140625
1852741609507,2,1,105,0.07421875,0.0775146484375,0.04644775390625,0.073486328125,0.05133056640625,0.3447265625
1507961928639,0,0,103,0.0012454986572265625,0.002025604248046875,9.822845458984375E-4,0.00109100341796875,9.8419189453125E-4,0.00438690185546875
2453718262992,1,0,103,0.003063201904296875,0.00360870361328125,0.002834320068359375,0.00696563720703125,0.002857208251953125,0.02618408203125
1569618629408,2,0,0,2.002716064453125E-4,0.0011272430419921875,9.250640869140625E-5,2.2029876708984375E-4,1.02996826171875E-4,6.465911865234375E-4
1414123844145,2,0,360,0.0013027191162109375,0.0121307373046875,0.0135955810546875,0.004974365234375,0.0142669677734375,0.05206298828125
341192454707,2,0,360,0.0013027191162109375,0.0140380859375,0.0076751708984375,0.0233154296875,0.0087738037109375,0.080810546875
0,3,0,200,0.015472412109375,0.1146240234375,0.009735107421875,0.0584716796875,0.009857177734375,0.170166015625
1476256240788,1,0,200,0.00521087646484375,0.013214111328125,0.003032684326171875,0.0040130615234375,0.00347137451171875,0.0250244140625
1497256547864,2,0,0,2.002716064453125E-4,0.0011272430419921875,9.250640869140625E-5,2.2029876708984375E-4,1.02996826171875E-4,6.465911865234375E-4
1973072133144,0,0,0,0.003612518310546875,0.0081024169921875,6.771087646484375E-4,2.002716064453125E-4,6.7901611328125E-4,8.182525634765625E-4
2024190696820,2,0,0,1.9550323486328125E-4,0.001171112060546875,9.250640869140625E-5,2.2029876708984375E-4,1.02996826171875E-4,6.465911865234375E-4
31896687379,2,0,360,0.0013027191162109375,0.00395965576171875,1.9073486328125E-6,0,1.9073486328125E-6,0
1726536884247,1,0,103,0.010345458984375,0.0049285888671875,1.9168853759765625E-4,0.0010089874267578125,4.0531158447265625E-4,0.0041046142578125
13355593770,2,1,200,0.19970703125,0.30810546875,0.14697265625,0.23291015625,0.181640625,0.6611328125
1291146318540,2,0,360,0.0013027191162109375,0.020172119140625,0.0186767578125,0.0338134765625,0.019287109375,0.1065673828125
1086076954760,0,0,0,0.00262451171875,0.00566864013671875,0,0,0,0
203558912452,3,0,200,0.0123748779296875,0.00405120849609375,5.14984130859375E-5,0,5.14984130859375E-5,0
584387941764,0,0,0,0.00403594970703125,0.0081024169921875,5.53131103515625E-5,0.0019321441650390625,1.3065338134765625E-4,0.0030517578125
542508769952,2,0,103,0.0097503662109375,2.2029876708984375E-4,0.0087432861328125,6.4849853515625E-5,0.0087432861328125,4.4918060302734375E-4
1858111305344,1,0,103,0.1041259765625,0.02764892578125,0.129638671875,0.00543975830078125,0.129638671875,0.05572509765625
987871478163,0,0,0,0.00182342529296875,0.0081024169921875,0.001636505126953125,0.0102996826171875,0.00164031982421875,0.024566650390625
714825307775,0,0,107,0.003253936767578125,5.283355712890625E-4,0.001399993896484375,1.7547607421875E-4,0.001399993896484375,2.6798248291015625E-4
0,2,0,205,0.004852294921875,0.002819061279296875,2.1457672119140625E-4,2.1839141845703125E-4,2.17437744140625E-4,0.0011501312255859375
1948508553195,2,0,200,0.00390625,0.00405120849609375,9.088516235351562E-4,6.866455078125E-5,9.11712646484375E-4,5.359649658203125E-4
1870499286401,0,0,0,0.00262451171875,0.00566864013671875,1.010894775390625E-4,0,1.010894775390625E-4,0
1054729428444,2,0,360,0.0013027191162109375,0.020263671875,6.227493286132812E-4,6.494522094726562E-4,7.762908935546875E-4,0.0027008056640625
1433002402155,2,0,103,0.00632476806640625,0.00921630859375,0.00524139404296875,0.0048828125,0.00525665283203125,0.0113677978515625
521205468155,2,0,0,2.231597900390625E-4,0.002597808837890625,1.52587890625E-4,0.0017452239990234375,1.8310546875E-4,0.00485992431640625
1374490301941,2,0,360,0.0013027191162109375,0.0111541748046875,0.00528717041015625,6.113052368164062E-4,0.0052947998046875,0.001392364501953125
1905927912609,3,1,200,0.1019287109375,0.263671875,0.04718017578125,0.026763916015625,0.04718017578125,0.0499267578125
0,1,0,200,0.0110321044921875,0.069091796875,0.002727508544921875,0.00380706787109375,0.002735137939453125,0.0132598876953125
0,2,0,200,3.3664703369140625E-4,0.0014972686767578125,2.803802490234375E-4,9.517669677734375E-4,2.9850006103515625E-4,0.003566741943359375
169832580437,3,1,200,0.009765625,0.06591796875,0.0016994476318359375,0.026397705078125,0.001705169677734375,0.04913330078125
2282521276980,1,0,103,0.00521087646484375,0.0066070556640625,0.0016651153564453125,8.563995361328125E-4,0.0017490386962890625,0.008331298828125
1983813138249,2,0,360,0.0013027191162109375,0.01116943359375,9.5367431640625E-7,1.068115234375E-4,9.5367431640625E-7,3.1948089599609375E-4
1873289183675,1,0,117,0.001750946044921875,0.0081024169921875,0.0011539459228515625,0.0122222900390625,0.0015106201171875,0.0296630859375
568030374090,2,0,360,0.0013027191162109375,0.011016845703125,1.9073486328125E-6,0,1.9073486328125E-6,0
681198399769,1,0,103,0.0015163421630859375,8.802413940429688E-4,6.628036499023438E-4,1.7833709716796875E-4,6.694793701171875E-4,3.9005279541015625E-4
2032580248027,2,0,200,0.00650787353515625,0.03485107421875,0.00199127197265625,1.811981201171875E-4,0.00200653076171875,0.00201416015625
241936356114,1,0,105,0.154052734375,0.011932373046875,1.9073486328125E-5,3.814697265625E-6,2.09808349609375E-5,0.001972198486328125
813617206780,0,0,103,0.0052490234375,0.00395965576171875,0.00286102294921875,0.0041046142578125,0.00310516357421875,0.077880859375
2071062954798,2,0,360,0.0013027191162109375,0.0088958740234375,0.010101318359375,0.00609588623046875,0.010162353515625,0.009796142578125
102450185580,2,0,103,0.00722503662109375,0.00768280029296875,0.00522613525390625,0.003765106201171875,0.0052337646484375,0.008453369140625
1425846286545,2,0,360,0.0013027191162109375,0.0114593505859375,0.0126495361328125,0.0122528076171875,0.012786865234375,0.06201171875
2429933976501,0,0,103,0.0148773193359375,0.023406982421875,6.9427490234375E-4,0.0044708251953125,0.003147125244140625,0.1142578125
1050602241222,2,0,360,0.0013027191162109375,0.0223388671875,0.0018672943115234375,0.001293182373046875,0.003322601318359375,0.0081024169921875
1078373716419,2,0,360,0.0013027191162109375,0.017333984375,0.0072479248046875,0.007232666015625,0.01580810546875,0.0693359375
683889612338,2,0,360,0.0013027191162109375,0.0149078369140625,0.00554656982421875,0.002582550048828125,0.0055694580078125,0.025360107421875
1454576643997,0,0,105,0.00368499755859375,0.00662994384765625,0.0015354156494140625,2.0599365234375E-4,0.001605987548828125,0.001384735107421875
0,2,0,200,0.00159454345703125,0.00672149658203125,0.001926422119140625,0.002651214599609375,0.002201080322265625,0.01043701171875
2556362890368,2,0,0,2.5653839111328125E-4,0.00241851806640625,7.62939453125E-5,2.70843505859375E-4,7.62939453125E-5,4.1484832763671875E-4
0,1,0,200,1.6498565673828125E-4,0,1.6117095947265625E-4,1.6117095947265625E-4,1.64031982421875E-4,0.001129150390625
2364454544991,0,0,103,0.0018482208251953125,0.005462646484375,2.384185791015625E-5,1.5735626220703125E-4,2.47955322265625E-5,6.29425048828125E-4
1671664779370,1,0,200,0.00521087646484375,0.013214111328125,0.003032684326171875,0.0040130615234375,0.00347137451171875,0.0250244140625
0,3,0,200,0.0148468017578125,0.1146240234375,0.009521484375,0.010772705078125,0.009552001953125,0.0546875
93006211528,2,0,360,0.0013027191162109375,0.004974365234375,0.00487518310546875,0.00530242919921875,0.009979248046875,0.039306640625
285918136616,2,0,0,1.6307830810546875E-4,2.727508544921875E-4,1.5163421630859375E-4,5.340576171875E-5,1.52587890625E-4,3.5381317138671875E-4
1357984652152,2,0,360,0.0013027191162109375,0.021331787109375,0.0150909423828125,0.04730224609375,0.0174560546875,0.14697265625
1818610546625,3,1,200,0.009765625,0.1318359375,0.0015354156494140625,0.024139404296875,0.0015411376953125,0.0546875
783608047209,2,0,360,0.0013027191162109375,0.011871337890625,0.016510009765625,0.0105438232421875,0.017333984375,0.020355224609375
756398051269,2,0,360,0.0013027191162109375,0.011871337890625,0.019287109375,0.0322265625,0.020599365234375,0.1099853515625
97085490408,1,0,103,0.00521087646484375,0.0066070556640625,0.0016651153564453125,8.563995361328125E-4,0.0017490386962890625,0.008331298828125
0,3,0,200,9.021759033203125E-4,0.0017604827880859375,0.00394439697265625,0.00921630859375,0.00395965576171875,0.043701171875
2508635259048,2,1,101,0.00921630859375,0.009246826171875,0.00720977783203125,0.0135345458984375,0.0105438232421875,0.0423583984375
1521957368331,0,0,0,0.00262451171875,0.00566864013671875,9.441375732421875E-5,0,9.441375732421875E-5,0
454800600585,1,0,103,0.0078887939453125,0.02008056640625,0.00543212890625,9.80377197265625E-4,0.00543212890625,0.002544403076171875
0,3,0,450,0.0039825439453125,0,0.0010509490966796875,0.01373291015625,0.0010662078857421875,0.0648193359375
1454627401160,0,0,105,0.00368499755859375,0.00662994384765625,0.0015354156494140625,2.0599365234375E-4,0.001605987548828125,0.001384735107421875
2009604312464,2,0,0,2.155303955078125E-4,0.002109527587890625,8.58306884765625E-6,0,8.58306884765625E-6,0
0,3,0,200,0.0234375,0.05987548828125,0.01318359375,0.03143310546875,0.0139312744140625,0.0679931640625
0,3,1,200,,,0.00312042236328125,0.0055389404296875,0.0031280517578125,0.0203857421875
1537641251044,1,0,103,0.00650787353515625,0.02886962890625,0.0050811767578125,0.01806640625,0.00678253173828125,0.110107421875
0,0,0,0,0.0234375,0.0313720703125,9.250640869140625E-5,0,9.250640869140625E-5,0
0,2,0,205,3.1757354736328125E-4,0.0089263916015625,1.86920166015625E-4,2.651214599609375E-4,1.8787384033203125E-4,0.00150299072265625
518935522928,0,0,103,0.00614166259765625,0.0556640625,0.003448486328125,0.0565185546875,0.003559112548828125,0.1416015625
0,2,0,200,3.3664703369140625E-4,0.0014972686767578125,2.6988983154296875E-4,6.971359252929688E-4,2.8228759765625E-4,0.001926422119140625
1244390083827,2,1,105,0.07421875,0.0841064453125,0.04644775390625,0.073486328125,0.05133056640625,0.3447265625
2244544965153,3,1,200,0.002857208251953125,0.016204833984375,0.001239776611328125,1.9168853759765625E-4,0.001270294189453125,0.0109100341796875
1431215107022,2,0,0,2.0885467529296875E-4,0.002239227294921875,8.58306884765625E-6,0,8.58306884765625E-6,0
0,2,0,0,2.1839141845703125E-4,0.002513885498046875,1.52587890625E-4,0.0017452239990234375,1.8310546875E-4,0.00485992431640625
0,1,0,200,0.0697021484375,0.0224609375,1.163482666015625E-4,1.64031982421875E-4,1.201629638671875E-4,0.0010547637939453125
2002593672727,0,0,0,0.003612518310546875,0.0081024169921875,6.771087646484375E-4,2.002716064453125E-4,6.7901611328125E-4,8.182525634765625E-4
1721767927273,1,0,105,0.00521087646484375,0.0066070556640625,9.660720825195312E-4,4.3392181396484375E-4,9.72747802734375E-4,0.0016021728515625
1060784362775,0,0,107,0.0016574859619140625,0.00246429443359375,0.00128173828125,0.0046539306640625,0.00128173828125,0.009307861328125
0,1,0,200,0.015350341796875,0.022003173828125,1.163482666015625E-4,1.64031982421875E-4,1.201629638671875E-4,0.0010547637939453125
100027954670,1,0,200,0.00262451171875,0.00566864013671875,0.00140380859375,0.0082244873046875,0.001659393310546875,0.0682373046875
1759747061057,2,0,0,2.002716064453125E-4,0.0011272430419921875,9.250640869140625E-5,2.2029876708984375E-4,1.02996826171875E-4,6.465911865234375E-4
2320230569989,1,0,103,0.0019683837890625,0.0110015869140625,1.9073486328125E-6,0,1.9073486328125E-6,0
723622816016,1,0,103,0.0104217529296875,0.04119873046875,6.580352783203125E-5,0.001049041748046875,6.961822509765625E-5,0.013275146484375
575781023111,1,0,103,0.0104217529296875,0.0081024169921875,0.00138092041015625,0.0066680908203125,0.002437591552734375,0.03936767578125
1062160311315,2,0,360,0.0013027191162109375,0.020050048828125,0.00421142578125,0.003536224365234375,0.008697509765625,0.03851318359375
1309737923605,2,0,115,0.003360748291015625,0.003597259521484375,9.5367431640625E-7,0,9.5367431640625E-7,0
2110472922446,1,0,105,0.00572967529296875,0.004669189453125,0.003887176513671875,3.681182861328125E-4,0.0040740966796875,0.0058441162109375
0,3,1,200,0.00757598876953125,0.03338623046875,0.00493621826171875,0.0133819580078125,0.00495147705078125,0.06396484375
1161346526432,2,1,360,0.0390625,0.0965576171875,0.02423095703125,0.0933837890625,0.024505615234375,0.390625
296066697739,1,0,105,0.016693115234375,0.0089874267578125,0.00567626953125,0.0088348388671875,0.00567626953125,0.020294189453125
1657390013181,1,0,105,0.011016845703125,4.405975341796875E-4,8.96453857421875E-4,2.1839141845703125E-4,8.993148803710938E-4,7.944107055664062E-4
1238772880720,2,0,0,2.117156982421875E-4,0.002079010009765625,1.52587890625E-4,0.0017452239990234375,1.8310546875E-4,0.00485992431640625
978374792499,0,0,0,0.00262451171875,0.00566864013671875,0,0,0,0
1026439001380,0,0,103,0.001903533935546875,0.008636474609375,0.001537322998046875,0.00606536865234375,0.0015621185302734375,0.018310546875
1519148700441,2,0,0,2.0885467529296875E-4,0.002239227294921875,8.58306884765625E-6,0,8.58306884765625E-6,0
625246950775,2,0,360,0.0013027191162109375,0.021728515625,0.01922607421875,0.031982421875,0.0206298828125,0.0692138671875
1708642971116,1,0,103,0.00521087646484375,0.0066070556640625,0.0018596649169921875,0.0023651123046875,0.001888275146484375,0.0079803466796875
1972939333607,0,0,0,0.003612518310546875,0.0081024169921875,6.961822509765625E-4,1.5163421630859375E-4,6.98089599609375E-4,9.65118408203125E-4
1794966234362,1,0,103,0.03460693359375,0.021881103515625,0.0179443359375,0.01837158203125,0.01800537109375,0.1087646484375
1959467817392,2,0,103,2.32696533203125E-4,0.00252532958984375,1.52587890625E-4,3.414154052734375E-4,1.6498565673828125E-4,9.632110595703125E-4
567961614880,2,0,0,2.7751922607421875E-4,0.002288818359375,7.62939453125E-5,2.70843505859375E-4,7.62939453125E-5,4.1484832763671875E-4
1036733349804,2,0,360,0.0013027191162109375,0.017425537109375,0.02178955078125,0.0128021240234375,0.023406982421875,0.044189453125
1474793357470,2,0,0,2.0885467529296875E-4,0.002239227294921875,8.58306884765625E-6,0,8.58306884765625E-6,0
2212206336306,0,0,103,0.00676727294921875,0.09716796875,0.004119873046875,0.0121917724609375,0.004241943359375,0.026611328125
2108249004013,1,0,200,0.00650787353515625,0.00113677978515625,9.5367431640625E-7,0,9.5367431640625E-7,0
2582729233123,3,1,200,0.002471923828125,0.022003173828125,0.001140594482421875,0.0081634521484375,0.0011444091796875,0.0120849609375
1462786816535,1,0,200,0.00521087646484375,0.013214111328125,0.003032684326171875,0.0040130615234375,0.00347137451171875,0.0250244140625
82828688629,2,0,360,0.0013027191162109375,0.00418853759765625,5.083084106445312E-4,3.1566619873046875E-4,5.578994750976562E-4,0.0084228515625
723622816016,1,0,103,0.0104217529296875,0.04119873046875,6.580352783203125E-5,0.001049041748046875,6.961822509765625E-5,0.013275146484375
0,3,0,103,0.00476837158203125,0.010650634765625,6.723403930664062E-4,7.915496826171875E-5,6.742477416992188E-4,5.235671997070312E-4
190126631143,2,0,0,2.86102294921875E-4,0.00252532958984375,7.62939453125E-5,2.70843505859375E-4,7.62939453125E-5,4.1484832763671875E-4
1727503797772,2,1,101,0.01702880859375,0.022918701171875,0.01953125,0.027008056640625,0.0208740234375,0.128662109375
11714022208,1,0,200,1.6498565673828125E-4,0,1.8024444580078125E-4,9.670257568359375E-4,1.8215179443359375E-4,0.00395965576171875
1752581319874,2,0,205,3.1757354736328125E-4,0.0089263916015625,1.86920166015625E-4,2.651214599609375E-4,1.8787384033203125E-4,0.00150299072265625
1088315963219,0,0,0,0.00262451171875,0.00566864013671875,0,0,0,0
1026420560962,0,0,103,0.001903533935546875,0.008636474609375,0.001537322998046875,0.00606536865234375,0.0015621185302734375,0.018310546875
0,3,0,200,0.0012683868408203125,0.00510406494140625,0.0040740966796875,0.00433349609375,0.00409698486328125,0.020721435546875
1973979148013,0,0,0,0.003612518310546875,0.0081024169921875,6.771087646484375E-4,2.002716064453125E-4,6.7901611328125E-4,8.182525634765625E-4
1654550208956,1,0,105,0.011016845703125,4.405975341796875E-4,8.96453857421875E-4,2.1839141845703125E-4,8.993148803710938E-4,7.944107055664062E-4
253571867833,2,0,360,0.0013027191162109375,0.020233154296875,0.00670623779296875,0.02008056640625,0.008026123046875,0.061279296875
195484854808,2,0,360,0.0013027191162109375,0.02197265625,9.5367431640625E-7,8.7738037109375E-5,9.5367431640625E-7,3.08990478515625E-4
1863831277534,3,0,200,0.010162353515625,0.1146240234375,0.0064697265625,0.0220947265625,0.006500244140625,0.147705078125
0,1,0,117,0.00182342529296875,0.0091552734375,0.0011157989501953125,0.006500244140625,0.0011501312255859375,0.021209716796875
54402790601,1,0,117,0.0014705657958984375,0.0081024169921875,1.6689300537109375E-4,1.8978118896484375E-4,1.678466796875E-4,4.730224609375E-4
1064163308304,0,0,107,0.00165557861328125,0.002552032470703125,0.001468658447265625,0.00435638427734375,0.001468658447265625,0.004669189453125
1700897391400,1,0,117,0.0015621185302734375,0.00566864013671875,0.002147674560546875,0.0084991455078125,0.002391815185546875,0.02984619140625
0,1,0,105,0.0016536712646484375,0.00246429443359375,0.0019397735595703125,0.003612518310546875,0.002193450927734375,0.013275146484375
1075696226401,3,1,25,8.401870727539062E-4,0.00116729736328125,4.940032958984375E-4,3.24249267578125E-4,5.407333374023438E-4,0.00353240966796875
1691907359214,0,0,0,0.002605438232421875,0.016204833984375,0.0012664794921875,0.01837158203125,0.00179290771484375,0.03021240234375
1402550419826,2,0,360,0.0013027191162109375,0.0121612548828125,0.00450897216796875,0.003108978271484375,0.00461578369140625,0.0213623046875
1716206211310,1,1,101,0.003368377685546875,0.0316162109375,0.002208709716796875,0.025604248046875,,
714567339955,0,0,107,0.003253936767578125,6.160736083984375E-4,0.001399993896484375,1.7547607421875E-4,0.001399993896484375,2.6798248291015625E-4
1494118680083,0,0,105,0.00650787353515625,0.003696441650390625,0.0017414093017578125,0.01068115234375,0.002307891845703125,0.01983642578125
0,3,0,200,0.00445556640625,0.002025604248046875,0.0019168853759765625,0.001010894775390625,0.001949310302734375,0.0053863525390625
2354708749269,0,0,118,0.00650787353515625,0.01214599609375,0.003009796142578125,0.0079803466796875,0.003795623779296875,0.02508544921875
1457220460506,0,0,105,0.00368499755859375,0.00662994384765625,0.0015354156494140625,2.0599365234375E-4,0.001605987548828125,0.001384735107421875
2552150977781,3,1,200,0.00768280029296875,0.015411376953125,0.00406646728515625,0.0013904571533203125,0.00408172607421875,0.004180908203125
0,3,1,200,0.012115478515625,0.0880126953125,0.00312042236328125,0.0055389404296875,0.0031280517578125,0.0203857421875
1473700163266,0,0,103,0.00418853759765625,0.0294189453125,9.72747802734375E-5,0,9.72747802734375E-5,0
2047601905326,2,0,0,2.899169921875E-4,0.0025634765625,1.6498565673828125E-4,4.2724609375E-4,2.0503997802734375E-4,0.0015964508056640625
0,3,0,200,0.00638580322265625,0.03240966796875,0.005889892578125,0.028717041015625,0.0060272216796875,0.0625
1655395588576,1,0,105,0.011016845703125,4.405975341796875E-4,8.96453857421875E-4,2.1839141845703125E-4,8.993148803710938E-4,7.944107055664062E-4
0,3,0,200,0.002956390380859375,0.0147857666015625,0.0042572021484375,0.00511932373046875,0.00428009033203125,0.0145111083984375
739896572647,1,0,117,0.0015621185302734375,0.00566864013671875,0.0010833740234375,3.604888916015625E-4,0.0011844635009765625,0.00490570068359375
1839625935384,1,0,103,0.00439453125,0.0284423828125,0.0015716552734375,0.016265869140625,0.0015811920166015625,0.04156494140625
1820046510448,0,0,0,0.00390625,0.003238677978515625,5.14984130859375E-5,0,5.14984130859375E-5,0
2591245199704,2,0,360,0.0013027191162109375,0.0145111083984375,0.0084991455078125,0.012969970703125,0.0092010498046875,0.0421142578125
539969210034,1,0,105,0.017791748046875,0.0065155029296875,0.0049285888671875,0.00713348388671875,0.00498199462890625,0.0135955810546875
2144129413150,0,0,103,0.0102691650390625,0.0127716064453125,0.00461578369140625,0.003582000732421875,0.00463104248046875,0.025238037109375
1081965021382,0,0,107,0.0016155242919921875,0.00395965576171875,3.337860107421875E-5,1.6689300537109375E-4,3.337860107421875E-5,0.0012664794921875
2520731715722,0,0,0,0.00262451171875,0.00566864013671875,9.34600830078125E-5,1.6021728515625E-4,9.34600830078125E-5,4.8065185546875E-4
0,1,0,200,1.6498565673828125E-4,0,1.430511474609375E-4,1.8405914306640625E-4,1.4400482177734375E-4,0.001251220703125
0,3,0,199,0.0014190673828125,0.002025604248046875,0.02093505859375,0.046630859375,0.021087646484375,0.423828125
2325787414412,2,0,0,2.3651123046875E-4,0.002552032470703125,1.52587890625E-4,0.0017452239990234375,1.8310546875E-4,0.00485992431640625
2002374755803,0,0,0,0.003612518310546875,0.0081024169921875,6.961822509765625E-4,1.5163421630859375E-4,6.98089599609375E-4,9.65118408203125E-4
2562773310790,2,0,0,2.574920654296875E-4,0.00241851806640625,7.62939453125E-5,2.70843505859375E-4,7.62939453125E-5,4.1484832763671875E-4
1495568734095,0,0,105,0.00370025634765625,0.007293701171875,0.0022125244140625,0.0015926361083984375,0.00232696533203125,0.018035888671875
2475677269788,2,0,360,0.0013027191162109375,0.00909423828125,9.5367431640625E-7,1.068115234375E-4,9.5367431640625E-7,3.1948089599609375E-4
619294560046,2,0,200,3.833770751953125E-4,0.002288818359375,2.6988983154296875E-4,6.971359252929688E-4,2.8228759765625E-4,0.001926422119140625
2005071349548,0,0,0,0.003612518310546875,0.0081024169921875,0.00336456298828125,0.0133514404296875,0.003612518310546875,0.0714111328125
0,3,0,200,0.0186767578125,0.03143310546875,0.00727081298828125,0.0073699951171875,0.007293701171875,0.017486572265625
0,3,0,200,0.03118896484375,0.0167236328125,0.0040283203125,0.003475189208984375,0.00403594970703125,0.014678955078125
1437234365737,1,0,103,0.023284912109375,0.029937744140625,0.01824951171875,0.029754638671875,0.018798828125,0.0655517578125
